01.08.2021 00:11:02;860,491455078125
01.08.2021 01:12:33;860,593688964844
01.08.2021 01:23:13;860,698852539062
01.08.2021 01:30:05;860,80126953125
01.08.2021 01:34:55;860,902709960938
01.08.2021 01:41:00;861,017578125
01.08.2021 01:46:20;861,119201660156
01.08.2021 01:52:12;861,221435546875
01.08.2021 01:58:48;861,323608398438
01.08.2021 02:07:11;861,425720214844
01.08.2021 02:16:04;861,54052734375
01.08.2021 02:24:13;861,642456054688
01.08.2021 02:34:08;861,747314453125
01.08.2021 02:44:47;861,849365234375
01.08.2021 03:10:10;861,954406738281
01.08.2021 03:32:48;862,056762695313
01.08.2021 04:02:48;862,161682128906
01.08.2021 04:14:29;862,269897460938
01.08.2021 04:22:53;862,375366210938
01.08.2021 04:27:58;862,477355957031
01.08.2021 04:35:18;862,585998535156
01.08.2021 04:45:45;862,69091796875
01.08.2021 05:03:15;862,799011230469
01.08.2021 05:14:27;862,693603515625
01.08.2021 05:31:29;862,591430664063
01.08.2021 05:40:53;862,489135742188
01.08.2021 05:49:16;862,377624511719
01.08.2021 05:56:54;862,262390136719
01.08.2021 06:01:58;862,160461425781
01.08.2021 06:05:47;862,05859375
01.08.2021 06:09:05;861,956848144531
01.08.2021 06:13:09;861,850891113281
01.08.2021 06:19:15;861,749145507813
01.08.2021 06:59:55;861,643615722656
01.08.2021 07:15:40;861,538208007813
01.08.2021 07:31:39;861,429931640625
01.08.2021 07:36:14;850,355346679688
01.08.2021 07:36:29;861,448791503906
01.08.2021 07:41:49;861,550964355469
01.08.2021 07:46:09;861,662536621094
01.08.2021 07:56:20;861,55419921875
01.08.2021 07:59:20;861,451965332031
01.08.2021 08:02:41;861,346923828125
01.08.2021 08:08:17;861,241821289063
01.08.2021 08:18:41;861,139404296875
01.08.2021 08:30:08;861,037048339844
01.08.2021 08:43:20;860,935302734375
01.08.2021 08:51:43;860,8330078125
01.08.2021 08:58:34;860,728210449219
01.08.2021 09:04:09;860,625915527344
01.08.2021 09:10:16;860,524169921875
01.08.2021 09:17:09;860,418518066406
01.08.2021 09:26:17;860,316711425781
01.08.2021 09:40:15;860,214416503906
01.08.2021 10:08:45;860,112609863281
01.08.2021 11:46:04;860,21435546875
01.08.2021 12:24:29;860,32275390625
01.08.2021 12:54:28;860,4248046875
01.08.2021 13:20:08;860,527099609375
01.08.2021 14:22:09;860,635131835937
01.08.2021 14:32:48;860,737182617187
01.08.2021 14:40:56;860,839660644531
01.08.2021 14:50:36;860,941833496094
01.08.2021 15:04:50;861,043212890625
01.08.2021 15:20:34;861,145263671875
01.08.2021 15:32:59;861,247192382812
01.08.2021 15:40:54;861,352172851563
01.08.2021 15:46:59;861,454956054687
01.08.2021 15:52:49;861,557006835938
01.08.2021 15:59:12;861,661743164063
01.08.2021 16:05:01;861,773620605469
01.08.2021 16:10:07;861,875549316406
01.08.2021 16:14:26;861,987426757812
01.08.2021 16:20:03;862,095397949219
01.08.2021 16:24:51;862,197448730469
01.08.2021 16:30:42;862,309204101562
01.08.2021 16:37:18;862,411315917969
01.08.2021 16:43:40;862,513549804688
01.08.2021 16:50:00;862,619018554688
01.08.2021 16:56:53;862,724060058594
01.08.2021 17:04:45;862,825988769531
01.08.2021 17:12:53;862,926696777344
01.08.2021 17:21:32;863,031860351563
01.08.2021 17:29:24;863,134155273437
01.08.2021 17:40:20;863,252258300781
01.08.2021 17:49:29;863,354187011719
01.08.2021 17:59:37;863,456359863281
01.08.2021 18:10:50;863,561340332031
01.08.2021 18:36:30;863,661987304688
01.08.2021 19:53:59;863,559875488281
01.08.2021 20:00:35;863,458068847656
01.08.2021 20:05:26;863,33984375
01.08.2021 20:10:16;863,234436035156
01.08.2021 20:14:20;863,126220703125
01.08.2021 20:18:22;863,020812988281
01.08.2021 20:21:57;862,912353515625
01.08.2021 20:26:16;862,801025390625
01.08.2021 20:30:04;862,69189453125
01.08.2021 20:34:38;862,583984375
01.08.2021 20:38:42;862,4755859375
01.08.2021 20:42:45;862,373168945313
01.08.2021 20:47:05;862,255249023437
01.08.2021 20:52:10;862,143188476563
01.08.2021 20:56:29;862,038513183594
01.08.2021 21:03:06;861,936401367188
01.08.2021 21:10:44;861,824890136719
01.08.2021 21:19:21;861,70703125
01.08.2021 21:26:27;861,6044921875
01.08.2021 21:33:50;861,499267578125
01.08.2021 21:42:14;861,393920898437
01.08.2021 21:52:39;861,292175292969
01.08.2021 22:16:47;861,4228515625
01.08.2021 22:19:35;861,541015625
01.08.2021 22:22:21;861,646179199219
01.08.2021 22:34:03;861,534301757812
01.08.2021 22:38:07;861,432006835937
01.08.2021 22:45:44;861,330444335938
01.08.2021 23:30:29;861,228088378906
02.08.2021 00:03:30;861,126159667969
02.08.2021 00:18:17;861,01513671875
02.08.2021 00:28:11;860,9130859375
02.08.2021 00:38:06;860,804748535156
02.08.2021 00:48:30;860,702575683594
02.08.2021 00:58:56;860,597229003906
02.08.2021 01:12:40;860,495178222656
02.08.2021 01:59:55;838,375793457031
02.08.2021 02:00:11;860,53955078125
02.08.2021 03:19:29;860,437927246094
02.08.2021 03:43:53;860,54296875
02.08.2021 03:47:25;860,645202636719
02.08.2021 03:50:29;860,759765625
02.08.2021 03:54:17;860,861999511719
02.08.2021 03:59:37;860,963684082031
02.08.2021 04:27:19;861,068420410156
02.08.2021 04:33:56;861,169921875
02.08.2021 04:35:57;850,077575683594
02.08.2021 04:36:13;861,176574707031
